-1412.466297315543,-2132.069438389776,-2932.2671207179433,-3027.2139337129574,-3510.4499175248566,-4035.0157371064215,-4805.565900753816,-6209.664301402952,-6827.683408738838,-7327.507268968346
-559.1934246697841,-1882.9932852641305,-2462.160884340429,-2108.7738923451357,-2762.965803858837,-4226.201142462182,-5211.017981005732,-6374.466060255254,-6215.598397927248,-7618.3471622407715
-1216.6653128433377,-2455.110839721575,-3291.23945742671,-4492.907831153955,-5240.307860065934,-6672.818166386149,-7411.441625238826,-8714.04438575791,-9005.566114502413,-10466.962495217635
-827.6688617044873,-1554.2085437484593,-2500.509272235375,-3714.1118341887804,-4565.07558582402,-5954.479550017451,-6963.452663084811,-7490.578149075085,-8609.944791890943,-9377.384324054907
-1211.7920795832101,-1736.7890098429252,-2665.3637061429663,-3758.684908094041,-4325.005068123479,-5610.871347877665,-5863.873119301809,-6952.440824098176,-8028.052942057167,-9129.583671286677
